SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START_x,HOUR_APPR_PROCESS_START_x,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_ANNUITY,EXT_SOURCE_2,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,MOST_RECENT,DAYS_CREDIT_REC,MONTHS_BALANCE,STATUS,SK_ID_PREV,PREV_NAME_CONTRACT_TYPE,AMT_APPLICATION,WEEKDAY_APPR_PROCESS_START_y,HOUR_APPR_PROCESS_START_y,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,NAME_YIELD_GROUP,PREV_APP_COUNT,PREV_APP_BINS
108538,0,Cash loans,M,N,Y,0,202500.0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,0.028663,-17905,-2983,-8852.0,-1436,1,1,0,1,0,0,2,2,TUESDAY,15,0,0,0,0,0,0,Business Entity Type 2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14377.5,0.6379320300612007,6782803.0,Active,currency 1,-1286.0,0.0,0.0,0.0,Credit card,-1.0,226-250,-234.0,-9.0,C,1640233.0,Consumer loans,30822.3,SATURDAY,17.0,Y,1.0,XAP,Approved,-234.0,Cash through the bank,XAP,Refreshed,Mobile,POS,XNA,Country-wide,20.0,Connectivity,low_normal,2.0,0-10
108539,0,Cash loans,M,Y,Y,0,157500.0,585000.0,Working,Secondary / secondary special,Married,House / apartment,0.028663,-11707,-1265,-120.0,-2922,1,1,0,1,0,0,2,2,FRIDAY,11,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19143.0,0.1089182201253118,6316668.0,Active,currency 1,-527.0,0.0,0.0,0.0,Consumer credit,-516.0,More than 250,-527.0,,,,,,,,,,,,,,,,,,,,,,,,
108540,0,Cash loans,M,N,Y,0,103500.0,150948.0,Working,Secondary / secondary special,Married,House / apartment,0.02461,-21293,-169,-9737.0,-4462,1,1,0,1,0,0,2,2,FRIDAY,15,0,0,0,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10863.0,0.6477919931642467,5175999.0,Closed,currency 1,-2494.0,0.0,0.0,0.0,Consumer credit,-2184.0,More than 250,-2494.0,,,1171021.0,Cash loans,225000.0,WEDNESDAY,11.0,Y,1.0,Car repairs,Canceled,-204.0,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1.0,XNA,low_normal,5.0,0-10
108541,0,Cash loans,F,N,Y,0,153000.0,675000.0,Working,Lower secondary,Widow,House / apartment,0.026392,-18417,-809,-8087.0,-1975,1,1,0,1,0,0,2,2,THURSDAY,14,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30631.5,0.5509616474758142,6784870.0,Active,currency 1,-399.0,0.0,0.0,0.0,Real Estate,-24.0,More than 250,-399.0,,,1862006.0,Cash loans,67500.0,TUESDAY,17.0,Y,1.0,XNA,Approved,-947.0,Cash through the bank,XAP,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1.0,XNA,middle,5.0,0-10
108542,0,Cash loans,F,N,Y,0,180000.0,557770.5,Pensioner,Secondary / secondary special,Married,House / apartment,0.020713,-20635,365243,-6306.0,-3881,1,0,0,1,0,0,3,2,MONDAY,10,0,0,0,0,0,0,XNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30388.5,0.6368302202960451,6586196.0,Active,currency 1,-894.0,0.0,0.0,0.0,Credit card,-150.0,More than 250,-894.0,0.0,X,2756783.0,Consumer loans,103401.0,THURSDAY,11.0,Y,1.0,XAP,Refused,-368.0,Cash through the bank,HC,New,Computers,POS,XNA,Country-wide,3500.0,Consumer electronics,middle,2.0,0-10
108543,0,Cash loans,F,N,Y,2,180000.0,1259626.5,Working,Secondary / secondary special,Married,House / apartment,0.00496,-13411,-1183,-7519.0,-3674,1,1,0,1,0,0,2,2,THURSDAY,18,0,0,0,0,0,0,Postal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50085.0,0.7563134909507577,5698611.0,Active,currency 1,-127.0,0.0,0.0,0.0,Credit card,-16.0,126-150,-127.0,,,2528394.0,Cash loans,643500.0,WEDNESDAY,14.0,Y,1.0,XNA,Approved,-239.0,Cash through the bank,XAP,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1.0,XNA,low_normal,8.0,0-10
108544,0,Revolving loans,F,Y,Y,0,112500.0,247500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-21657,365243,-4473.0,-4502,1,0,0,1,0,0,2,2,WEDNESDAY,13,0,0,0,0,0,0,XNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12375.0,0.1855940693735654,6687540.0,Active,currency 1,-65.0,0.0,0.0,0.0,Consumer credit,-7.0,51-75,-65.0,,,2696120.0,Consumer loans,78705.0,SATURDAY,9.0,Y,1.0,XAP,Approved,-368.0,Cash through the bank,XAP,Repeater,Mobile,POS,XNA,Stone,26.0,Connectivity,middle,6.0,0-10
108545,0,Revolving loans,F,N,Y,0,225000.0,450000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.04622,-21736,365243,-3428.0,-5133,1,0,0,1,0,0,1,1,SUNDAY,11,0,0,0,0,0,0,XNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22500.0,0.7852220014710755,6522566.0,Active,currency 1,-50.0,0.0,0.0,0.0,Consumer credit,-20.0,26-50,-50.0,,,1074076.0,Revolving loans,0.0,SUNDAY,11.0,Y,1.0,XAP,Canceled,-182.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,8.0,0-10
108546,0,Cash loans,F,N,Y,0,112500.0,679266.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.00712,-22079,365243,-825.0,-4942,1,0,0,1,0,0,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19989.0,0.1942151121136184,5830140.0,Active,currency 1,-28.0,0.0,0.0,0.0,Credit card,-9.0,26-50,-28.0,,,1880834.0,Revolving loans,0.0,FRIDAY,14.0,Y,1.0,XAP,Approved,-2554.0,XNA,XAP,Repeater,XNA,Cards,x-sell,Country-wide,29.0,Connectivity,XNA,1.0,0-10
108547,0,Cash loans,F,N,Y,0,45000.0,808650.0,Working,Secondary / secondary special,Married,House / apartment,0.020713,-12711,-2409,-4950.0,-4538,1,1,0,1,0,0,3,3,FRIDAY,9,0,0,0,1,1,0,Kindergarten,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26217.0,0.4392761479866963,5712638.0,Active,currency 1,-864.0,0.0,0.0,0.0,Credit card,-6.0,More than 250,-864.0,0.0,C,2196206.0,Cash loans,0.0,THURSDAY,9.0,Y,1.0,XNA,Canceled,-246.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,2.0,0-10
108549,0,Cash loans,F,N,Y,0,135000.0,717003.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.025164,-18860,-4734,-13000.0,-2403,1,1,0,1,1,0,2,2,WEDNESDAY,8,0,0,0,0,0,0,Industry: type 7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23260.5,0.162144567666238,5750682.0,Active,currency 1,-678.0,0.0,1.0,0.0,Credit card,-13.0,151-175,-174.0,,,2233040.0,Cash loans,0.0,MONDAY,9.0,Y,1.0,XNA,Canceled,-114.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,21.0,21-30
108550,0,Cash loans,F,N,Y,0,202500.0,299772.0,Working,Higher education,Married,House / apartment,0.04622,-21782,-3441,-10385.0,-4631,1,1,0,1,0,0,1,1,SATURDAY,16,0,1,1,0,0,0,Medicine,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16866.0,0.4747717347711582,5329168.0,Closed,currency 1,-1842.0,0.0,0.0,0.0,Consumer credit,-687.0,More than 250,-1823.0,,,2235791.0,Consumer loans,152460.0,FRIDAY,16.0,Y,1.0,XAP,Approved,-113.0,Cash through the bank,XAP,Repeater,Audio/Video,POS,XNA,Country-wide,30.0,Consumer electronics,middle,11.0,11-20
108551,0,Cash loans,F,N,N,0,54000.0,545040.0,Working,Secondary / secondary special,Separated,House / apartment,0.0096569999999999,-20405,-3019,-405.0,-3954,1,1,0,1,0,0,2,2,MONDAY,12,0,0,0,0,0,0,Medicine,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19705.5,0.5932137835743473,5774748.0,Active,currency 1,-101.0,0.0,0.0,0.0,Credit card,-69.0,101-125,-101.0,,,2572434.0,Consumer loans,19345.5,THURSDAY,16.0,Y,1.0,XAP,Approved,-634.0,Cash through the bank,XAP,Repeater,Computers,POS,XNA,Country-wide,1690.0,Consumer electronics,middle,4.0,0-10
108552,0,Cash loans,F,Y,N,0,72000.0,508495.5,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.00702,-15468,-2345,-902.0,-4012,1,1,0,1,1,0,2,2,THURSDAY,16,0,0,0,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20295.0,0.6359497615147532,5199409.0,Closed,currency 1,-603.0,0.0,0.0,0.0,Consumer credit,-479.0,More than 250,-603.0,,,2095635.0,Consumer loans,44280.0,THURSDAY,13.0,Y,1.0,XAP,Approved,-1680.0,Cash through the bank,XAP,Repeater,Auto Accessories,POS,XNA,Stone,165.0,Industry,middle,2.0,0-10
108553,0,Cash loans,F,N,Y,0,157500.0,263686.5,Pensioner,Secondary / secondary special,Separated,House / apartment,0.009175,-21442,365243,-1186.0,-4544,1,0,0,1,0,0,2,2,FRIDAY,16,0,0,0,0,0,0,XNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16978.5,0.6213458368361464,6388880.0,Active,currency 1,-756.0,0.0,0.0,0.0,Consumer credit,-22.0,More than 250,-532.0,0.0,C,2166610.0,Revolving loans,270000.0,MONDAY,16.0,Y,1.0,XAP,Approved,-319.0,XNA,XAP,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1.0,XNA,XNA,9.0,0-10
108556,0,Cash loans,M,Y,Y,2,247500.0,900000.0,Working,Higher education,Married,House / apartment,0.015221,-12470,-298,-3502.0,-4471,1,1,0,1,1,0,2,2,THURSDAY,11,0,0,0,0,0,0,Business Entity Type 2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43429.5,0.73407694526802,6472427.0,Active,currency 1,-219.0,0.0,0.0,0.0,Consumer credit,-2.0,201-225,-219.0,0.0,0,1029939.0,Consumer loans,104953.5,WEDNESDAY,11.0,Y,1.0,XAP,Approved,-435.0,Cash through the bank,XAP,New,Gardening,POS,XNA,Stone,100.0,Construction,middle,1.0,0-10
108557,0,Cash loans,M,Y,Y,0,270000.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.022625,-17735,-136,-1813.0,-1295,1,1,0,1,0,0,2,2,FRIDAY,13,0,0,0,1,1,0,Self-employed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21906.0,0.4790868155075664,5349547.0,Closed,currency 1,-584.0,0.0,0.0,0.0,Credit card,-369.0,More than 250,-584.0,,,1384415.0,Consumer loans,63823.5,WEDNESDAY,14.0,Y,1.0,XAP,Approved,-996.0,Cash through the bank,XAP,Repeater,Mobile,POS,XNA,Country-wide,67.0,Connectivity,high,4.0,0-10
108558,0,Cash loans,F,N,Y,0,157500.0,1350000.0,Commercial associate,Higher education,Married,House / apartment,0.010006,-11470,-2618,-1869.0,-1911,1,1,0,1,1,0,2,2,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71928.0,0.7403592273646368,5685554.0,Active,currency 1,-1956.0,0.0,0.0,0.0,Real Estate,-39.0,More than 250,-300.0,,,2191428.0,Consumer loans,142290.0,TUESDAY,12.0,Y,1.0,XAP,Approved,-1151.0,Cash through the bank,XAP,Repeater,Computers,POS,XNA,Regional / Local,10.0,Consumer electronics,middle,3.0,0-10
108560,0,Revolving loans,F,N,Y,0,225000.0,1350000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0.025164,-13609,-94,-125.0,-4560,1,1,0,1,0,1,2,2,THURSDAY,15,0,0,0,0,0,0,Trade: type 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67500.0,0.6636073267028327,6789405.0,Active,currency 1,-920.0,0.0,0.0,0.0,Credit card,-32.0,More than 250,-492.0,,,,,,,,,,,,,,,,,,,,,,,,
108561,0,Cash loans,F,N,Y,2,90000.0,755190.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.01885,-12569,-2244,-4935.0,-3862,1,1,1,1,1,0,2,2,TUESDAY,16,0,0,0,0,0,0,Medicine,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32125.5,0.429144468764177,5281350.0,Active,currency 1,-783.0,0.0,0.0,0.0,Credit card,-56.0,More than 250,-783.0,,,,,,,,,,,,,,,,,,,,,,,,
108563,0,Cash loans,M,Y,Y,0,157500.0,276277.5,Working,Secondary / secondary special,Married,House / apartment,0.025164,-19230,-2299,-3859.0,-2775,1,1,0,1,0,0,2,2,SATURDAY,8,0,0,0,0,0,0,Construction,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14233.5,0.1924043839392553,6542367.0,Active,currency 1,-346.0,0.0,0.0,0.0,Credit card,-35.0,101-125,-108.0,0.0,C,1832723.0,Cash loans,0.0,SUNDAY,7.0,Y,1.0,XNA,Canceled,-202.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,7.0,0-10
108564,0,Cash loans,M,Y,N,2,270000.0,521280.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0105,-10299,-1476,-4364.0,-2902,1,1,1,1,1,0,3,3,MONDAY,16,0,1,1,0,1,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35262.0,0.5833893476563716,,,,,,,,,,,,,,2632751.0,Revolving loans,0.0,TUESDAY,11.0,Y,1.0,XAP,Approved,-623.0,XNA,XAP,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1.0,XNA,XNA,2.0,0-10
108565,0,Cash loans,F,N,Y,0,112500.0,247500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-20806,365243,-719.0,-4343,1,0,0,1,0,0,2,2,SUNDAY,13,0,0,0,0,0,0,XNA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15268.5,0.6590082547572682,5701612.0,Active,currency 1,-470.0,0.0,0.0,0.0,Consumer credit,-28.0,226-250,-226.0,,,2557741.0,Cash loans,225000.0,TUESDAY,15.0,Y,1.0,XNA,Approved,-635.0,Cash through the bank,XAP,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),3.0,XNA,middle,8.0,0-10
108566,0,Cash loans,F,N,Y,2,135000.0,713889.0,Working,Secondary / secondary special,Married,House / apartment,0.014464,-13935,-188,-3993.0,-4399,1,1,0,1,0,0,2,2,MONDAY,4,0,0,0,0,1,1,Military,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43803.0,0.5693693122413485,,,,,,,,,,,,,,1589872.0,Consumer loans,44955.0,TUESDAY,6.0,Y,1.0,XAP,Approved,-209.0,XNA,XAP,New,Computers,POS,XNA,Regional / Local,149.0,Consumer electronics,middle,1.0,0-10
108567,0,Revolving loans,F,N,N,0,360000.0,450000.0,Commercial associate,Higher education,Married,House / apartment,0.04622,-19833,-5939,-7507.0,-3363,1,1,0,0,0,0,1,1,FRIDAY,9,0,1,1,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22500.0,0.6454384930609306,6400902.0,Active,currency 1,-950.0,0.0,0.0,0.0,Credit card,-45.0,76-100,-84.0,,,,,,,,,,,,,,,,,,,,,,,,
108568,0,Cash loans,F,Y,Y,1,270000.0,1210477.5,Working,Secondary / secondary special,Married,House / apartment,0.035792,-19190,-2941,-5902.0,-2730,1,1,0,1,0,0,2,2,THURSDAY,13,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40135.5,0.6995892486978604,5097301.0,Active,currency 1,-1062.0,0.0,0.0,0.0,Consumer credit,-14.0,More than 250,-1062.0,,,1036994.0,Cash loans,0.0,WEDNESDAY,15.0,Y,1.0,XNA,Canceled,-260.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,8.0,0-10
108569,0,Cash loans,F,N,Y,0,135000.0,816660.0,State servant,Secondary / secondary special,Married,House / apartment,0.02461,-19125,-5378,-11837.0,-2610,1,1,0,1,0,0,2,2,MONDAY,12,0,0,0,0,0,0,Postal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26473.5,0.5684415015457652,,,,,,,,,,,,,,1802212.0,Cash loans,225000.0,SUNDAY,10.0,Y,1.0,XNA,Approved,-1093.0,XNA,XAP,Refreshed,XNA,Cash,walk-in,Country-wide,70.0,Connectivity,high,1.0,0-10
108570,0,Cash loans,F,N,Y,0,180000.0,808650.0,Working,Secondary / secondary special,Married,House / apartment,0.004849,-18231,-2482,-6264.0,-1726,1,1,0,1,0,0,2,2,WEDNESDAY,12,0,0,0,0,1,1,Business Entity Type 2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26217.0,0.5611207216797706,5673655.0,Active,currency 1,-1084.0,0.0,0.0,0.0,Consumer credit,-19.0,More than 250,-365.0,,,2173319.0,Revolving loans,0.0,SATURDAY,10.0,Y,1.0,XAP,Approved,-1110.0,XNA,XAP,Repeater,XNA,Cards,x-sell,Contact center,-1.0,XNA,XNA,3.0,0-10
108573,0,Cash loans,F,N,Y,0,90000.0,180000.0,Working,Incomplete higher,Single / not married,House / apartment,0.015221,-8408,-171,-4016.0,-954,1,1,1,1,1,1,2,2,SATURDAY,11,0,0,0,0,0,0,Business Entity Type 3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9189.0,0.1419202109538851,5068383.0,Active,currency 1,-505.0,0.0,0.0,0.0,Credit card,-6.0,More than 250,-505.0,0.0,0,2133288.0,Consumer loans,29205.0,FRIDAY,17.0,Y,1.0,XAP,Approved,-645.0,Cash through the bank,XAP,New,Mobile,POS,XNA,Country-wide,20.0,Connectivity,middle,1.0,0-10
108574,0,Cash loans,F,Y,Y,0,180000.0,573408.0,Working,Secondary / secondary special,Widow,House / apartment,0.020246,-18775,-6328,-4002.0,-2336,1,1,0,1,1,1,3,3,MONDAY,7,0,0,0,0,0,0,Housing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24421.5,0.2795390044971765,6248379.0,Active,currency 1,-331.0,0.0,0.0,0.0,Consumer credit,-12.0,51-75,-58.0,0.0,C,2380689.0,Cash loans,0.0,MONDAY,8.0,Y,1.0,XNA,Canceled,-56.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,23.0,21-30
108575,0,Cash loans,M,Y,Y,0,135000.0,117162.0,Working,Higher education,Single / not married,House / apartment,0.00733,-8992,-890,-3409.0,-1660,1,1,0,1,0,0,2,2,FRIDAY,10,0,0,0,0,0,0,Security Ministries,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12559.5,0.5549347337214212,5217337.0,Active,currency 1,-448.0,0.0,1.0,0.0,Credit card,-35.0,More than 250,-400.0,,,1254753.0,Consumer loans,17581.5,THURSDAY,18.0,Y,1.0,XAP,Approved,-666.0,XNA,XAP,New,Vehicles,POS,XNA,Country-wide,380.0,Consumer electronics,low_action,1.0,0-10
108576,0,Cash loans,M,Y,Y,1,225000.0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00963,-15729,-649,-4740.0,-4734,1,1,0,1,0,0,2,2,THURSDAY,11,0,0,0,0,0,0,Self-employed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15151.5,0.1648842624871348,6318630.0,Active,currency 1,-208.0,0.0,0.0,0.0,Consumer credit,-12.0,201-225,-208.0,,,1409324.0,Cash loans,450000.0,THURSDAY,10.0,Y,1.0,XNA,Approved,-616.0,Cash through the bank,XAP,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1.0,XNA,middle,5.0,0-10
108577,0,Cash loans,F,N,Y,2,139500.0,731353.5,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0105,-11996,-383,-696.0,-4336,1,1,0,1,0,0,3,3,THURSDAY,17,0,0,0,0,0,0,Business Entity Type 2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57910.5,0.5685917001998638,5987585.0,Active,currency 1,-959.0,0.0,0.0,0.0,Real Estate,-9.0,101-125,-120.0,0.0,C,1987196.0,Consumer loans,14211.0,TUESDAY,18.0,Y,1.0,XAP,Approved,-79.0,Cash through the bank,XAP,Refreshed,Mobile,POS,XNA,Country-wide,206.0,Connectivity,middle,3.0,0-10
108578,1,Cash loans,F,N,N,0,112500.0,269550.0,Working,Secondary / secondary special,Civil marriage,With parents,0.035792,-9084,-1627,-2585.0,-1689,1,1,0,1,0,0,2,2,MONDAY,18,0,0,0,0,0,0,Business Entity Type 3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24723.0,0.1854387722906684,,,,,,,,,,,,,,2455419.0,Consumer loans,92529.0,FRIDAY,10.0,Y,1.0,XAP,Refused,-475.0,Cash through the bank,SCO,New,Computers,POS,XNA,Country-wide,90.0,Connectivity,high,2.0,0-10
108580,1,Cash loans,F,Y,Y,2,202500.0,993082.5,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-13171,-3952,-6616.0,-2451,1,1,0,1,0,0,2,2,WEDNESDAY,7,0,0,0,0,0,0,Self-employed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42205.5,0.7352577047694789,5234519.0,Active,currency 1,-322.0,0.0,0.0,0.0,Consumer credit,-10.0,More than 250,-322.0,,,2624556.0,Cash loans,1350000.0,MONDAY,7.0,Y,1.0,XNA,Refused,-156.0,Cash through the bank,HC,Repeater,XNA,Cash,x-sell,Credit and cash offices,0.0,XNA,low_action,8.0,0-10
108581,0,Cash loans,F,Y,Y,0,99000.0,265500.0,State servant,Secondary / secondary special,Widow,House / apartment,0.031329,-22003,-3983,-4759.0,-4763,1,1,0,1,0,0,2,2,MONDAY,10,0,0,0,0,1,1,Government,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14823.0,0.6616274397809203,5670196.0,Closed,currency 1,-803.0,0.0,0.0,0.0,Consumer credit,-75.0,More than 250,-803.0,,,2622545.0,Cash loans,337500.0,SUNDAY,10.0,Y,1.0,XNA,Approved,-708.0,Cash through the bank,XAP,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1.0,XNA,middle,4.0,0-10
108582,0,Cash loans,F,Y,Y,0,135000.0,1257430.5,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-22154,365243,-6595.0,-3937,1,0,0,1,1,0,2,2,THURSDAY,13,0,0,0,0,0,0,XNA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36765.0,0.4918623946121763,6102481.0,Closed,currency 1,-385.0,0.0,0.0,0.0,Consumer credit,-137.0,More than 250,-385.0,0.0,0,2602685.0,Cash loans,0.0,TUESDAY,18.0,Y,1.0,XNA,Canceled,-142.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,0.0,XNA,XNA,3.0,0-10
108585,0,Cash loans,F,N,Y,0,292500.0,905859.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-22482,365243,-8258.0,-4602,1,0,0,1,0,0,2,2,SUNDAY,11,0,0,0,0,0,0,XNA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32665.5,0.6705615216292514,6636506.0,Active,currency 1,-104.0,0.0,0.0,0.0,Consumer credit,-5.0,101-125,-104.0,0.0,0,1124397.0,Cash loans,0.0,FRIDAY,9.0,Y,1.0,XNA,Canceled,-226.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,11.0,11-20
108586,0,Cash loans,M,Y,Y,1,270000.0,675000.0,Commercial associate,Higher education,Married,House / apartment,0.025164,-13785,-2930,-3088.0,-3088,1,1,0,1,1,0,2,2,THURSDAY,15,0,0,0,0,0,0,Business Entity Type 3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36616.5,0.4406878357387424,5883836.0,Active,currency 1,-388.0,0.0,0.0,0.0,Credit card,-17.0,More than 250,-388.0,0.0,X,2590003.0,Revolving loans,0.0,MONDAY,9.0,Y,1.0,XAP,Canceled,-206.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,3.0,0-10
